Total Line is 161
空行数据： 12
反应时小于 250ms 的数据：12
错误回答数据：7
使用的数据： 148
使用的数据中，两个标准差过滤后剔除的数据个数为： 4
ACC： 0.95625
检测到本实验为 ORDER CHECK_BY
For LEFT_LATE: 898.56 ms, SD is 76.18644155984067 ms
For LEFT_EARLY: 821.2222222222222 ms, SD is 49.78253361968203 ms
For RIGHT_LATE: 882.8448275862069 ms, SD is 60.36985471857359 ms
For RIGHT_EARLY: 873.1111111111111 ms, SD is 87.96716559161277 ms



ID, SHOW_TIME, ACTION_TIME, SHOW_TIME_MS, DURATION_TIME_MS,STAND_SIZE, ACTION_SIZE, SIZE_IS_BIG, ACTION_ORDER, STI_IS_LEFT,CHECK_BY, ANSWER, ORDER_IS_LATE, STAND_ANSWER, CORRECT
30, 1918484744873, 1919548460205, 0, 1063, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 1921457744873, 1922436177045, 0, 978, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 1924296744873, 1925325139576, 0, 1028, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
30, 1927275744873, 1928209890670, 0, 934, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
30, 1944213744873, 1945022231967, 0, 808, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
30, 1946979744873, 1947782034100, 0, 802, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 1949763744873, 1950792462983, 0, 1028, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 1952592744873, 1953431629993, 0, 838, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
30, 1955364744873, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 1, 0, 1, 1
30, 1959185744873, 1960078962344, 0, 893, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 1961890744873, 1962839182523, 0, 948, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 1964824744873, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 1, 0, 1, 1
30, 1968808744873, 1969616555652, 0, 807, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
30, 1971478744873, 1972254164909, 0, 775, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 1974146744873, 1975014431169, 0, 867, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 1976844744873, 1977778315716, 0, 933, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 1979657744873, 1980662713275, 0, 1004, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 1982628744873, 1983549881254, 0, 921, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 1985333744873, 1986309263806, 0, 975, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
30, 1988141744873, 1989070312398, 0, 928, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 1990854744873, 1991706785532, 0, 852, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 1993465744873, 1994217171022, 0, 751, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
30, 1996200744873, 1997102174275, 0, 901, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 1998950744873, 1999988131379, 0, 1037, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 2001785744873, 2002624518498, 0, 838, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 2004417744873, 2005259068824, 0, 841, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 2007153744873, 2007894632650, 0, 740, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
30, 2009732744873, 2010654914781, 0, 922, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
