Total Line is 161
空行数据： 2
反应时小于 250ms 的数据：2
错误回答数据：0
使用的数据： 158
使用的数据中，两个标准差过滤后剔除的数据个数为： 11
ACC： 1.0
检测到本实验为 ORDER CHECK_BY
For LEFT_LATE: 911.6727272727272 ms, SD is 105.72361846665814 ms
For LEFT_EARLY: 879.4 ms, SD is 80.120567042164 ms
For RIGHT_LATE: 942.6851851851852 ms, SD is 81.00356947040169 ms
For RIGHT_EARLY: 942.7222222222222 ms, SD is 72.90590676913679 ms



ID, SHOW_TIME, ACTION_TIME, SHOW_TIME_MS, DURATION_TIME_MS,STAND_SIZE, ACTION_SIZE, SIZE_IS_BIG, ACTION_ORDER, STI_IS_LEFT,CHECK_BY, ANSWER, ORDER_IS_LATE, STAND_ANSWER, CORRECT
35, 10694115114283, 10695005071081, 0, 889, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
35, 10696820114283, 10697643471119, 0, 823, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
35, 10699516114283, 10700529890813, 0, 1013, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10702400114283, 10703293413891, 0, 893, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10705196114283, 10706181369578, 0, 985, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10708016114283, 10708941663229, 0, 925, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10710764114283, 10711698902558, 0, 934, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
35, 10713489114283, 10714333960018, 0, 844, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10716166114283, 10716968243338, 0, 802, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10718732114283, 10719603542461, 0, 871, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10721540114283, 10722238433010, 0, 698, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
35, 10724196114283, 10725125693148, 0, 929, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10727048114283, 10728134810805, 0, 1086, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10730042114283, 10730894263500, 0, 852, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10732784114283, 10733777555144, 0, 993, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10735656114283, 10736414334964, 0, 758, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10738359114283, 10739423747787, 0, 1064, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10741350114283, 10742561343349, 0, 1211, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10744464114283, 10745319333266, 0, 855, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10747137114283, 10748076758193, 0, 939, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10749969114283, 10750835136205, 0, 866, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10752809114283, 10753723190196, 0, 914, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10755687114283, 10756607730859, 0, 920, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
35, 10758524114283, 10759363990223, 0, 839, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10761139114283, 10761871201584, 0, 732, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
35, 10763692114283, 10764503037298, 0, 810, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
