Total Line is 161
空行数据： 16
反应时小于 250ms 的数据：16
错误回答数据：8
使用的数据： 144
使用的数据中，两个标准差过滤后剔除的数据个数为： 7
ACC： 0.95
检测到本实验为 ORDER CHECK_BY
For LEFT_LATE: 879.0392156862745 ms, SD is 88.39229848449777 ms
For LEFT_EARLY: 775.4444444444445 ms, SD is 60.77462920952752 ms
For RIGHT_LATE: 890.7777777777778 ms, SD is 90.99008170429047 ms
For RIGHT_EARLY: 839.5714285714286 ms, SD is 78.41576988739553 ms



ID, SHOW_TIME, ACTION_TIME, SHOW_TIME_MS, DURATION_TIME_MS,STAND_SIZE, ACTION_SIZE, SIZE_IS_BIG, ACTION_ORDER, STI_IS_LEFT,CHECK_BY, ANSWER, ORDER_IS_LATE, STAND_ANSWER, CORRECT
44, 28559989564871, 28560796034967, 0, 806, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
44, 28562752564871, 28563555594524, 0, 803, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28565409564871, 28566189775713, 0, 780, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28568057564871, 28568948482277, 0, 890, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28570746564871, 28571585532203, 0, 838, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
44, 28573417564871, 28574222313073, 0, 804, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28576197564871, 28577234338935, 0, 1036, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28579108564871, 28579996988926, 0, 888, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28581872564871, 28582508244228, 0, 635, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28584303564871, 28585139248711, 0, 835, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28587102564871, 28588022800395, 0, 920, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
44, 28589949564871, 28590908033232, 0, 958, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28592850564871, 28593793933974, 0, 943, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
44, 28595630564871, 28596678386779, 0, 1047, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28598434564871, 28599311269023, 0, 876, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
44, 28601152564871, 28602070659364, 0, 918, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28603904564871, 28604703399016, 0, 798, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28606701564871, 28607714859630, 0, 1013, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28609661564871, 28610475035123, 0, 813, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28612337564871, 28613105323317, 0, 767, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28614986564871, 28615866155451, 0, 879, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
44, 28617806564871, 28618629602114, 0, 823, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
44, 28620403564871, 28621391742920, 0, 988, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28623374564871, 28624404303823, 0, 1029, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28626375564871, 28627419504854, 0, 1043, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28629272564871, 28630179547739, 0, 906, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28632092564871, 28633062204447, 0, 969, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
44, 28635061564871, 28635945591780, 0, 884, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28637716564871, 28638453822952, 0, 737, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28640375564871, 28641091592494, 0, 716, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28643032564871, 28643978411764, 0, 945, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
44, 28645829564871, 28646614330938, 0, 784, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28648484564871, 28649373506495, 0, 888, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28651266564871, 28652259523460, 0, 992, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
44, 28654143564871, 28655394892234, 0, 1251, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
44, 28657220564871, 28658152672078, 0, 932, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
44, 28660148564871, 28660914360020, 0, 765, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
44, 28662745564871, 28663798204824, 0, 1052, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
44, 28665604564871, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 1, 0, 1, 1
44, 28669567564871, 28670317964706, 0, 750, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
44, 28672226564871, 28672950298342, 0, 723, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28674846564871, 28675709831019, 0, 863, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
44, 28677676564871, 28678467875055, 0, 791, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
44, 28680289564871, 28681353515957, 0, 1063, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
44, 28683176564871, 28684111312696, 0, 934, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
