Total Line is 161
空行数据： 21
反应时小于 250ms 的数据：21
错误回答数据：13
使用的数据： 138
使用的数据中，两个标准差过滤后剔除的数据个数为： 8
ACC： 0.91875
检测到本实验为 ORDER CHECK_BY
For LEFT_LATE: 1038.8541666666667 ms, SD is 128.11331247506376 ms
For LEFT_EARLY: 1120.9444444444443 ms, SD is 121.68400359959458 ms
For RIGHT_LATE: 1045.2156862745098 ms, SD is 134.3385743151222 ms
For RIGHT_EARLY: 1096.7692307692307 ms, SD is 72.77379776420659 ms



ID, SHOW_TIME, ACTION_TIME, SHOW_TIME_MS, DURATION_TIME_MS,STAND_SIZE, ACTION_SIZE, SIZE_IS_BIG, ACTION_ORDER, STI_IS_LEFT,CHECK_BY, ANSWER, ORDER_IS_LATE, STAND_ANSWER, CORRECT
33, 6280383522235, 6281620802418, 0, 1237, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
33, 6283471522235, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 0, 0, 1, 0
33, 6287286522235, 6288771553250, 0, 1485, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
33, 6290537522235, 6291656471255, 0, 1118, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
33, 6293626522235, 6294919570014, 0, 1293, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6296852522235, 6297807083847, 0, 954, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
33, 6299776522235, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 0, 0, 1, 0
33, 6303753522235, 6304829084135, 0, 1075, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
33, 6306660522235, 6307712001253, 0, 1051, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
33, 6309564522235, 6310720843454, 0, 1156, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
33, 6312479522235, 6313855919731, 0, 1376, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
33, 6315700522235, 6316740749672, 0, 1040, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
33, 6318681522235, 6319750730556, 0, 1069, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
33, 6321627522235, 6322764859391, 0, 1137, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
33, 6324622522235, 6325646576386, 0, 1024, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6327597522235, 6328783418286, 0, 1185, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
33, 6330751522235, 6331923049806, 0, 1171, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
33, 6333686522235, 6334806227787, 0, 1119, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
33, 6336630522235, 6337690796609, 0, 1060, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
33, 6339466522235, 6340450524503, 0, 984, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
33, 6342247522235, 6343461863717, 0, 1214, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
33, 6345233522235, 6346223122996, 0, 989, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
33, 6348170522235, 6349106488624, 0, 935, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6351039522235, 6351991715108, 0, 952, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
33, 6353894522235, 6354879132430, 0, 984, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
33, 6356680522235, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 0, 0, 1, 0
33, 6360645522235, 6362150802543, 0, 1505, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6364062522235, 6364910595717, 0, 848, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
33, 6366726522235, 6367920907352, 0, 1194, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
33, 6369773522235, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 1, 0, 1, 1
33, 6373779522235, 6374571040330, 0, 791, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
33, 6376371522235, 6377457688120, 0, 1086, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6379378522235, 6380344461092, 0, 965, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6382335522235, 6383230873619, 0, 895, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
33, 6385203522235, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 0, 0, 1, 0
33, 6388965522235, 6389999464450, 0, 1033, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
33, 6391815522235, 6393007864029, 0, 1192, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
33, 6394961522235, 6395891434968, 0, 929, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6397864522235, 6398905118364, 0, 1040, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
33, 6400882522235, 6401915894126, 0, 1033, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6403760522235, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 1, 0, 1, 1
33, 6407693522235, 6408560633208, 0, 867, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6410465522235, 6411445564268, 0, 980, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
33, 6413340522235, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 0, 0, 1, 0
33, 6417232522235, 6418343988518, 0, 1111, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
33, 6420324522235, 6421352410882, 0, 1027, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6423254522235, 6424361855961, 0, 1107, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
33, 6426198522235, 6427248939204, 0, 1050, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6429251522235, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 1, 0, 1, 1
33, 6433025522235, 6434146805889, 0, 1121, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
33, 6436142522235, 6437282382643, 0, 1139, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6439048522235, 6440164892210, 0, 1116, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
33, 6442066522235, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 1, 0, 1, 1
33, 6445961522235, 6446938523915, 0, 977, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
33, 6448816522235, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 0, 0, 1, 0
33, 6452713522235, 6453836190664, 0, 1122, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
33, 6455838522235, 6456844031398, 0, 1005, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
33, 6458782522235, 6459727192739, 0, 944, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6461485522235, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 0, 0, 1, 0
33, 6465379522235, 6466999888896, 0, 1620, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
33, 6468755522235, 6470260188051, 0, 1504, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
33, 6472267522235, 6473395309639, 0, 1127, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
